case_id,CTR_SIZE,GROSS,YARD_SLOT,dwell_hours,flag_quarantine,flag_customs,flag_damage,n_events,n_unique_roles,n_unique_activities,hours_atb_to_discharge,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
TEMU0694519-2021-08-07,20.0,27.2,81.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0694885-2021-09-08,20.0,19.4,123.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0697138-2021-07-13,20.0,25327.0,129.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0698108-2021-09-10,20.0,25.5,109.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0698113-2021-08-14,20.0,7.2,23.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14.0
TEMU0698319-2021-08-07,20.0,27.2,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0700020-2021-07-05,20.0,26.0,41.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0700118-2021-07-17,20.0,21.3,77.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0700226-2021-08-31,20.0,19.4,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0703945-2021-08-28,20.0,18327.0,135.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0705969-2021-07-18,20.0,24.38,111.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0705974-2021-06-30,20.0,28.3,111.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0706230-2021-08-28,20.0,24745.0,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0706585-2021-09-08,20.0,26.3,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0709856-2021-08-28,20.0,17.3,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0710142-2021-09-17,20.0,28.2,21.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0723617-2021-09-18,20.0,29.68,107.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0723833-2021-07-18,20.0,27.7,45.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0724953-2021-09-02,20.0,16.6,11.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0725482-2021-08-17,20.0,15.9,17.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0725841-2021-06-29,20.0,14.3,77.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0728630-2021-09-07,20.0,10.6,103.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0730299-2021-08-04,20.0,18852.0,91.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0731084-2021-09-08,20.0,29.76,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0732270-2021-08-07,20.0,30.18,149.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0733913-2021-06-29,20.0,16.6,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0735032-2021-07-11,20.0,21.0,111.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0737293-2021-07-11,20.0,8286.0,57.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0
TEMU0739629-2021-08-25,20.0,30.1,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0743803-2021-09-07,20.0,22.6,113.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0745811-2021-07-18,20.0,21394.0,85.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0750361-2021-07-11,20.0,18.74,113.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0751429-2021-09-26,20.0,18.5,71.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0751814-2021-08-14,20.0,28.5,11.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0752019-2021-08-25,20.0,29.7,57.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0752169-2021-08-04,20.0,26.66,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0753627-2021-09-05,20.0,9.3,15.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0754388-2021-09-25,20.0,28.9,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0755039-2021-08-04,20.0,20.4,101.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0760288-2021-07-25,20.0,27.72,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0761113-2021-08-14,20.0,21.2,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0761134-2021-07-31,20.0,29656.0,73.0,,0,0,0,10,6,10,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0761556-2021-06-30,20.0,18.5,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0762573-2021-07-16,20.0,24.5,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
TEMU0763395-2021-08-18,20.0,30.47,73.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0763570-2021-07-03,20.0,21.4,41.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0766223-2021-06-30,20.0,29.0,37.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0766455-2021-09-15,20.0,3.6,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13.0
TEMU0768150-2021-07-10,20.0,27.3,23.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,10.0
TEMU0768400-2021-08-25,20.0,27.8,123.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0768416-2021-07-10,20.0,24.7,119.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0768611-2021-07-05,20.0,5.2,103.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0768967-2021-07-05,20.0,6.0,145.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0769109-2021-09-18,20.0,24.7,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0769201-2021-08-20,20.0,26.7,57.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0769963-2021-07-23,20.0,23.2,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0770692-2021-08-25,20.0,29.8,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0771750-2021-06-26,20.0,28.2,83.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0773752-2021-07-20,20.0,21.8,7.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0773834-2021-09-10,20.0,23.5,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0775518-2021-08-20,20.0,29.2,47.0,,0,0,0,10,6,10,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0775842-2021-08-27,20.0,28.8,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0776509-2021-07-21,20.0,24.3,129.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
TEMU0777275-2021-08-11,20.0,26.3,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0777280-2021-07-21,20.0,25.2,73.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19.0
TEMU0777629-2021-07-17,20.0,28.6,65.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0777681-2021-08-14,20.0,22.2,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0778311-2021-09-06,20.0,8126.0,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0
TEMU0779935-2021-07-24,20.0,16.5,81.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0780767-2021-09-07,20.0,9.1,73.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0782538-2021-08-14,20.0,16.6,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0784649-2021-09-03,20.0,27.8,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0785250-2021-09-16,20.0,26.4,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0788618-2021-07-03,20.0,21.2,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0789532-2021-07-17,20.0,4.8,101.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0789872-2021-08-01,20.0,9.7,113.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0790425-2021-08-02,20.0,26.6,63.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0791015-2021-07-03,20.0,26.7,87.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0791611-2021-07-10,20.0,27.3,99.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,10.0
TEMU0791777-2021-08-20,20.0,26.7,91.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0792006-2021-07-03,20.0,26.7,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0798299-2021-08-30,20.0,20.3,129.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0798318-2021-07-18,20.0,30.1,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0799232-2021-08-10,20.0,21.3,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0800729-2021-09-10,20.0,26.5,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0800760-2021-09-22,20.0,27.2,89.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0801005-2021-09-05,20.0,21.2,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0801319-2021-07-13,20.0,19.4,119.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0801556-2021-07-17,20.0,29.5,51.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0801999-2021-07-13,20.0,29.7,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0802090-2021-09-18,20.0,2.4,7.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0802911-2021-08-31,20.0,24.2,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0806537-2021-09-28,20.0,29782.0,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0818477-2021-07-18,20.0,29.1,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0818878-2021-09-22,20.0,27.2,33.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0820052-2021-08-20,20.0,19.2,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0820068-2021-07-03,20.0,6.4,91.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0
TEMU0820514-2021-09-21,20.0,7.7,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0820812-2021-07-03,20.0,11.4,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0821357-2021-08-07,20.0,27.3,77.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0821465-2021-07-23,20.0,27.2,25.0,,1,0,0,13,7,13,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0821927-2021-07-21,20.0,16.6,95.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19.0
TEMU0823149-2021-08-25,20.0,29.8,133.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0838750-2021-07-25,20.0,19.4,101.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0840402-2021-08-07,20.0,19.41,69.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0841501-2021-09-25,20.0,14.5,153.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0841836-2021-06-17,20.0,15525.0,33.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0847135-2021-09-01,20.0,25.3,139.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0848569-2021-09-01,20.0,25.3,101.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0857386-2021-06-29,20.0,9417.0,79.0,,0,0,0,10,6,10,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0858546-2021-07-06,20.0,27.2,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0862736-2021-09-08,20.0,24303.0,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0862802-2021-07-11,20.0,27.2,37.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0862952-2021-08-14,20.0,23.0,23.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0863162-2021-09-07,20.0,18.4,125.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0877037-2021-08-04,20.0,26.58,47.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0897898-2021-08-27,20.0,26.67,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0899714-2021-09-10,20.0,29.15,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0899993-2021-09-23,20.0,29.4,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0900081-2021-08-09,20.0,29.1,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0900918-2021-07-25,20.0,27.83,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0901088-2021-07-21,20.0,28022.0,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0901513-2021-07-31,20.0,26.63,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0901750-2021-07-31,20.0,12475.0,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0902628-2021-07-07,20.0,24.2,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0907872-2021-07-07,20.0,26.68,15.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0907996-2021-07-23,20.0,25.08,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0916370-2021-09-10,20.0,27.47,145.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0923507-2021-09-19,20.0,19.2,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0925217-2021-07-05,20.0,26.3,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0926039-2021-07-25,20.0,21.6,53.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0927652-2021-09-23,20.0,13.0,123.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0930717-2021-08-17,20.0,29853.0,55.0,,0,0,0,10,6,10,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0937223-2021-09-25,20.0,20.2,111.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0938359-2021-09-08,20.0,29.6,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0938702-2021-09-26,20.0,10.2,49.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0943817-2021-07-05,20.0,30.31,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0944840-2021-09-28,20.0,22707.0,81.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0945342-2021-09-30,20.0,20215.0,111.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0945785-2021-09-03,20.0,18.4,79.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0947026-2021-08-18,20.0,29776.0,41.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU0948634-2021-09-08,20.0,29.47,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0950098-2021-09-10,20.0,29154.0,71.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0950729-2021-09-10,20.0,29.15,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0951725-2021-08-31,20.0,27.18,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0962057-2021-07-13,20.0,5962.0,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0962463-2021-07-11,20.0,21.6,65.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0963881-2021-09-18,20.0,29.56,119.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU0964980-2021-08-14,20.0,29.2,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
TEMU0967526-2021-06-08,20.0,27.0,69.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU0971300-2021-07-20,20.0,24.7,49.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0972163-2021-09-07,20.0,22.0,73.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0972712-2021-08-10,20.0,24.7,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0984544-2021-07-10,20.0,22675.0,83.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0984760-2021-07-02,20.0,29.88,15.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0985221-2021-07-02,20.0,26.5,129.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU0987163-2021-08-06,20.0,24.98,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0987184-2021-09-03,20.0,28.2,69.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU0992323-2021-09-23,20.0,29.4,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU0994500-2021-07-11,20.0,19.05,9.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0995997-2021-07-25,20.0,29.08,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU0999267-2021-07-02,20.0,29092.0,69.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1000926-2021-09-07,20.0,22.3,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1001590-2021-07-19,20.0,29.1,79.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
TEMU1001985-2021-07-14,20.0,28.52,87.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1002220-2021-07-12,20.0,24.66,49.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1002364-2021-08-22,20.0,27.1,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
TEMU1002451-2021-07-24,20.0,26.3,45.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1003041-2021-07-25,20.0,23.6,111.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1005912-2021-09-10,20.0,29174.0,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1007598-2021-09-08,20.0,28.2,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1007617-2021-07-25,20.0,29.08,19.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1007807-2021-07-12,20.0,28.99,49.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1008233-2021-08-28,20.0,13017.0,15.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1011690-2021-09-23,20.0,29.7,13.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
TEMU1012017-2021-09-01,20.0,22.2,99.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1023053-2021-08-15,20.0,29.5,145.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1023834-2021-09-23,20.0,29.4,53.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1025354-2021-09-23,20.0,6.2,21.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
TEMU1026643-2021-07-12,20.0,29416.0,87.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
TEMU1030263-2021-09-11,20.0,28.6,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
TEMU1031125-2021-07-26,20.0,24.7,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1032688-2021-07-19,20.0,28.2,123.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1033560-2021-08-09,20.0,28.7,143.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
TEMU1034464-2021-08-02,20.0,29.2,15.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
TEMU1034628-2021-08-02,20.0,22.8,113.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
