case_id,CTR_SIZE,GROSS,YARD_SLOT,n_events,n_unique_activities,n_unique_roles,hours_atb_to_discharge,flag_quarantine,flag_customs,flag_damage,dwell_hours,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
OOLU1696945-2021-07-16,20.0,24.5,33.0,4,4,4,28.86142222222222,0,0,0,105.71666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1698969-2021-09-26,20.0,20.8,77.0,4,4,4,9.70353388888889,0,0,0,66.62027777777777,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1699482-2021-06-27,20.0,28342.0,5.0,3,3,3,8.447443333333332,1,0,0,112.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1700990-2021-08-18,20.0,18.0,91.0,4,4,4,5.1991016666666665,0,0,0,134.65166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1701532-2021-09-26,20.0,9.2,15.0,4,4,4,9.567330277777778,0,0,0,34.02166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1702035-2021-08-18,20.0,20.0,85.0,5,5,5,20.856585833333334,0,0,0,11.219166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1705008-2021-08-04,20.0,29.72,93.0,5,5,5,16.995749444444442,0,0,0,8.561388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1706278-2021-09-08,20.0,7784.0,101.0,4,4,4,7.3452922222222226,0,0,0,55.91722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1709214-2021-08-25,20.0,27.0,83.0,5,5,5,13.389539722222223,0,0,0,58.28527777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1710107-2021-09-26,20.0,15.1,77.0,4,4,4,9.567901111111112,0,0,0,31.724722222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1712964-2021-08-18,20.0,16.7,37.0,4,4,4,21.088389166666666,0,0,0,134.49333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1713554-2021-06-30,20.0,21.5,11.0,6,6,6,8.524995555555556,1,0,0,23.533333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,32
OOLU1714530-2021-07-19,20.0,19378.0,31.0,4,4,4,12.547118055555556,0,0,0,52.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1715290-2021-07-16,20.0,25.3,73.0,3,3,3,12.658398888888888,0,0,0,108.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
OOLU1715808-2021-08-25,20.0,21.7,101.0,5,5,5,7.296067777777778,1,0,0,26.080555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1716039-2021-08-04,20.0,28.0,39.0,4,4,4,7.537485277777778,0,0,0,23.351944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1716770-2021-07-11,20.0,24.61,47.0,4,4,4,4.4506330555555556,0,0,0,105.36666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11
OOLU1717293-2021-08-25,20.0,22.2,61.0,4,4,4,11.292414166666667,0,0,0,53.18972222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1719634-2021-09-07,20.0,23.2,33.0,4,4,4,5.7376161111111115,1,0,0,128.005,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1719681-2021-06-29,20.0,22.4,11.0,5,5,5,3.1219725,0,0,0,69.85,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1722350-2021-07-25,20.0,20.8,129.0,5,5,5,4.468271388888889,1,0,0,47.88333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1722896-2021-07-05,20.0,21.0,19.0,4,4,4,7.217039722222222,1,0,0,41.38333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1726042-2021-08-13,20.0,12.3,63.0,5,5,5,4.486083333333333,0,0,0,64.82222222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1726063-2021-09-25,20.0,26.3,31.0,4,4,4,5.260002777777777,0,0,0,54.92,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1726253-2021-08-07,20.0,21.45,87.0,4,4,4,4.673794166666666,1,0,0,62.785,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1729782-2021-09-25,20.0,22.3,21.0,5,5,5,7.960732222222222,1,0,0,88.79055555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1729946-2021-07-13,20.0,7.22,105.0,3,3,3,5.901193611111111,0,0,0,118.01666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11
OOLU1733951-2021-08-02,20.0,29015.0,139.0,5,5,5,3.0735208333333333,0,0,0,78.25305555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1734670-2021-09-04,20.0,20819.0,81.0,5,5,5,8.970398888888889,0,0,0,58.624722222222225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1735390-2021-08-02,20.0,4.1,75.0,5,5,5,2.5214705555555557,0,0,0,97.38361111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1737392-2021-09-25,20.0,24.5,115.0,4,4,4,25.780736666666666,0,0,0,59.52472222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1737828-2021-06-30,20.0,21.3,65.0,5,5,5,15.029975833333333,1,0,0,17.583333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1740919-2021-09-05,20.0,23.3,31.0,3,3,3,5.683636111111111,0,0,0,82.01861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1741999-2021-09-01,20.0,20.9,75.0,5,5,5,16.00603111111111,1,0,0,59.32138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1742064-2021-07-19,20.0,24.47,47.0,3,3,3,13.7326575,0,0,0,82.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1742655-2021-07-16,20.0,21.0,105.0,4,4,4,8.358727222222223,1,0,0,164.55,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1743712-2021-07-19,20.0,24.49,65.0,4,4,4,12.273691666666666,0,0,0,43.516666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1746120-2021-07-19,20.0,19378.0,85.0,4,4,4,11.934394166666667,0,0,0,96.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1747683-2021-08-25,20.0,23.2,25.0,7,7,7,2.7574986111111115,1,0,0,23.825,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1749114-2021-07-19,20.0,19282.0,9.0,4,4,4,12.998213333333332,0,0,0,82.08333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1749182-2021-06-30,20.0,21.2,127.0,6,6,6,23.380450555555555,1,0,0,30.483333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1750434-2021-07-25,20.0,18.0,151.0,3,3,3,4.133847222222222,0,0,0,93.31666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1753140-2021-06-27,20.0,28257.0,79.0,4,4,4,6.1858602777777785,1,0,0,114.53333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1758522-2021-09-25,20.0,29.6,129.0,4,4,4,5.477963333333334,0,0,0,75.51861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1759494-2021-09-03,20.0,17.3,17.0,5,5,5,27.97827777777778,0,0,0,39.949444444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1760319-2021-08-02,20.0,27.3,105.0,4,4,4,1.9336283333333333,1,0,0,63.86972222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1761233-2021-06-30,20.0,18.3,35.0,5,5,5,27.445967222222222,0,0,0,42.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1761254-2021-07-20,20.0,27.28,41.0,4,4,4,18.695855555555557,0,0,0,120.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1762820-2021-09-02,20.0,16.7,67.0,3,3,3,3.4396558333333336,0,0,0,98.56027777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1764588-2021-08-17,20.0,7.46,129.0,5,5,5,4.946094166666667,0,0,0,27.296944444444446,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1764905-2021-07-18,20.0,23092.0,113.0,4,4,4,4.4469891666666665,1,0,0,91.8,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1766410-2021-09-01,20.0,21.2,65.0,5,5,5,6.867395,1,0,0,35.56138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1766750-2021-08-28,20.0,29.75,129.0,5,5,5,3.7683627777777775,0,0,0,7.270555555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1768182-2021-06-29,20.0,24556.0,81.0,4,4,4,10.890570833333333,0,0,0,78.45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1772372-2021-08-10,20.0,25.5,83.0,5,5,5,6.5623233333333335,0,0,0,39.540277777777774,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1775073-2021-08-02,20.0,27.1,73.0,3,3,3,4.776431666666666,1,0,0,74.14777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1777414-2021-08-04,20.0,24.0,27.0,7,7,7,13.704843333333335,1,0,0,20.57,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1777991-2021-09-01,20.0,29.76,37.0,5,5,5,13.674058055555555,0,0,0,399.82666666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1779778-2021-09-07,20.0,20394.0,37.0,4,4,4,10.597925833333335,0,0,0,148.33277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1779865-2021-08-21,20.0,27.0,91.0,5,5,5,6.70333,0,0,0,53.05638888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1781013-2021-09-17,20.0,29777.0,57.0,6,6,6,9.250829999999999,0,0,0,91.36416666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1781651-2021-08-25,20.0,24.0,71.0,5,5,5,7.162159722222222,1,0,0,28.009166666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1782787-2021-07-20,20.0,5.02,11.0,4,4,4,10.418479999999999,0,0,0,72.55,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1782895-2021-06-27,20.0,26.3,37.0,4,4,4,3.830977777777778,1,0,0,208.91666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1783314-2021-08-18,20.0,18.03,47.0,4,4,4,14.664015277777779,0,0,0,62.51,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1785528-2021-07-16,20.0,21.1,1.0,4,4,4,21.128575833333336,1,0,0,130.88333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1785575-2021-09-01,20.0,25.4,3.0,5,5,5,8.917068888888888,0,0,0,21.739166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1786458-2021-08-04,20.0,28.91,15.0,5,5,5,14.213865833333333,0,0,0,50.20666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1790648-2021-09-04,20.0,22.25,19.0,7,7,6,16.660312222222224,1,0,0,68.31138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1790782-2021-07-25,20.0,20.8,101.0,5,5,5,5.120866388888889,1,0,0,24.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1797600-2021-06-27,20.0,27.55,123.0,4,4,4,7.4044766666666675,0,0,0,117.38333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1798490-2021-09-25,20.0,22.5,37.0,6,6,6,6.5284275,1,0,0,37.12138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1798994-2021-08-30,20.0,24.4,71.0,5,5,5,6.756183055555555,0,0,0,8.781944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1799748-2021-08-17,20.0,29.27,129.0,4,4,4,3.4709725000000002,0,0,0,63.200833333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1806024-2021-07-20,20.0,27.16,39.0,4,4,4,18.10852277777778,0,0,0,74.63333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1806683-2021-06-30,20.0,22.0,13.0,4,4,4,29.148578055555554,0,0,0,46.38333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1808618-2021-08-18,20.0,24.51,45.0,5,5,5,18.619266666666668,0,0,0,39.38472222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1812665-2021-08-17,20.0,29.66,145.0,5,5,5,10.001788333333334,0,0,0,33.06,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1813342-2021-09-08,20.0,24303.0,23.0,3,3,3,18.017287222222222,0,0,0,142.46138888888888,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1813595-2021-09-17,20.0,21.66,129.0,5,5,5,3.005818611111111,0,0,0,180.67083333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1814272-2021-07-19,20.0,9.06,11.0,3,3,3,6.820220555555556,0,0,0,82.66666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,False,16
OOLU1814760-2021-08-07,20.0,25679.0,23.0,5,5,5,16.327063055555556,0,0,0,33.12555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1815140-2021-07-11,20.0,22.8,123.0,3,3,3,5.4792175,0,0,0,333.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1815638-2021-09-01,20.0,22.5,5.0,4,4,4,8.760799444444444,1,0,0,126.04583333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1816228-2021-09-02,20.0,18406.0,85.0,4,4,4,2.838452222222222,0,0,0,57.51305555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1816399-2021-08-02,20.0,29025.0,3.0,5,5,5,3.473004722222222,0,0,0,74.53416666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1816465-2021-08-28,20.0,18327.0,129.0,4,4,4,10.985360277777778,0,0,0,69.93083333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1816742-2021-09-07,20.0,20454.0,37.0,4,4,4,10.845131111111112,0,0,0,154.0175,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1819485-2021-08-18,20.0,7485.0,73.0,4,4,4,2.8543930555555557,0,0,0,36.71333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1819551-2021-09-25,20.0,18.3,129.0,3,3,3,10.211676944444443,0,0,0,58.51027777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1820784-2021-08-10,20.0,21.3,25.0,6,6,6,8.164828888888888,1,0,0,37.55388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
OOLU1821190-2021-07-25,20.0,20.3,119.0,5,5,5,4.198836944444444,1,0,0,44.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1821369-2021-09-03,20.0,3.6,57.0,4,4,4,29.6766875,0,0,0,50.291111111111114,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14
OOLU1821522-2021-07-13,20.0,19348.0,17.0,4,4,4,21.91725277777778,0,0,0,110.66666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
OOLU1821800-2021-08-30,20.0,20.3,93.0,5,5,5,7.7487425000000005,0,0,0,9.448611111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1822766-2021-09-26,20.0,26.0,95.0,4,4,4,12.961580277777777,0,0,0,32.56611111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1822895-2021-07-13,20.0,19.0,69.0,4,4,4,25.616486944444446,0,0,0,40.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1823079-2021-07-27,20.0,23.4,73.0,3,3,3,5.995351111111111,1,0,0,195.28222222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
OOLU1823850-2021-07-27,20.0,25.9,101.0,3,3,3,13.33004611111111,0,0,0,72.21666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1825467-2021-08-07,20.0,21.57,21.0,5,5,5,5.654927777777778,1,0,0,110.0586111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20
OOLU1828511-2021-09-17,20.0,23.7,57.0,5,5,5,23.693554166666665,0,0,0,12.391944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1828569-2021-09-07,20.0,11.76,61.0,4,4,4,9.856285833333333,0,0,0,101.11888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1828980-2021-08-14,20.0,18.3,123.0,4,4,4,10.748275555555557,1,0,0,170.2313888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1831285-2021-09-23,20.0,13.2,11.0,5,5,5,17.54565388888889,0,0,0,78.63138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1833740-2021-09-04,20.0,13.67,85.0,3,3,3,16.72089111111111,0,0,0,38.11555555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1835892-2021-06-11,20.0,15.0,109.0,4,4,4,13.695790555555554,0,0,0,564.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1837067-2021-08-19,20.0,25.63,13.0,5,5,5,2.7239008333333334,0,0,0,39.72138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1838530-2021-07-25,20.0,20.5,73.0,5,5,5,4.1334075,1,0,0,40.75,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1839141-2021-08-17,20.0,22.4,33.0,7,7,7,6.6806688888888885,1,0,0,20.12388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
OOLU1840522-2021-06-29,20.0,22.36,11.0,4,4,4,3.061487777777778,1,0,0,81.83333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1841154-2021-09-08,20.0,26.02,13.0,3,3,3,22.672568333333334,1,0,0,277.2552777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1841508-2021-07-05,20.0,29.02,59.0,5,5,5,5.6473825,0,0,0,9.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14
OOLU1848863-2021-07-20,20.0,27.7,1.0,4,4,4,16.407754166666667,0,0,0,194.85,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1853514-2021-07-19,20.0,23327.0,15.0,4,4,4,4.726515555555555,1,0,0,146.93333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
OOLU1853598-2021-08-28,20.0,21108.0,1.0,5,5,5,17.12622611111111,1,0,0,59.29194444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
OOLU1854803-2021-08-04,20.0,26.07,23.0,4,4,4,6.582841388888888,0,0,0,27.31111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1859575-2021-09-02,20.0,18376.0,25.0,4,4,4,4.261572222222222,0,0,0,56.91388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1861103-2021-08-23,20.0,28.7,93.0,3,3,3,3.814944722222222,0,0,0,58.01722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1861470-2021-09-07,20.0,25.98,131.0,4,4,4,12.327358055555555,0,0,0,81.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1861675-2021-07-18,20.0,23377.0,59.0,4,4,4,3.4069900000000004,1,0,0,91.83333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1862183-2021-08-25,20.0,21.2,45.0,5,5,5,8.196828888888888,1,0,0,24.919722222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1864165-2021-09-17,20.0,29807.0,37.0,5,5,5,11.593890555555555,0,0,0,3.397222222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1864761-2021-08-02,20.0,23.98,65.0,4,4,4,2.4953291666666666,1,0,0,92.84027777777777,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1864859-2021-07-20,20.0,27.48,53.0,4,4,4,5.987082222222222,1,0,0,112.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1865900-2021-07-25,20.0,26.8,151.0,4,4,4,4.261196111111111,0,0,0,31.866666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1866337-2021-08-04,20.0,19362.0,71.0,4,4,4,15.239036666666667,0,0,0,64.22166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1866532-2021-07-11,20.0,7.4,123.0,4,4,4,5.836608611111111,0,0,0,190.8,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1867631-2021-08-07,20.0,24.32,21.0,6,6,6,8.297126666666667,1,0,0,123.64222222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
OOLU1883139-2021-06-30,20.0,21.5,129.0,6,6,6,21.13044111111111,1,0,0,13.816666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1883801-2021-07-13,20.0,19282.0,85.0,4,4,4,25.21940138888889,0,0,0,48.6,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
OOLU1884006-2021-09-11,20.0,23.3,93.0,5,5,5,17.219250833333334,1,0,0,60.69444444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1886945-2021-08-18,20.0,21.27,59.0,4,4,4,19.14664777777778,1,0,0,34.41138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1888845-2021-09-15,20.0,27.4,67.0,4,4,4,9.331910277777778,1,0,0,42.408611111111114,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1888866-2021-09-02,20.0,23.8,31.0,5,5,5,8.089543055555556,1,0,0,205.0522222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
OOLU1889733-2021-09-18,20.0,19.35,125.0,5,5,5,26.310542777777776,0,0,0,7.760277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1889878-2021-09-04,20.0,20839.0,81.0,5,5,5,9.016280833333333,0,0,0,44.36555555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1890502-2021-09-03,20.0,16.6,5.0,4,4,4,7.3432825,1,0,0,116.09138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1893369-2021-08-18,20.0,22.0,41.0,5,5,5,7.769601388888889,0,0,0,32.24527777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
OOLU1895607-2021-09-01,20.0,23421.0,21.0,4,4,4,12.736589166666667,0,0,0,45.5325,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1897934-2021-07-27,20.0,23.5,113.0,4,4,4,12.455674722222222,0,0,0,160.99944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
OOLU1898020-2021-09-11,20.0,27.2,13.0,4,4,4,17.980743333333333,0,0,0,53.57944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1898144-2021-08-04,20.0,20839.0,67.0,5,5,5,7.897754166666667,0,0,0,184.35805555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1900555-2021-08-25,20.0,20.8,1.0,6,6,6,11.810194444444443,1,0,0,20.2075,True,False,False,False,False,False,False,False,False,False,False,False,True,False,32
OOLU1901206-2021-08-18,20.0,26883.0,61.0,5,5,5,10.394153888888889,0,0,0,48.540277777777774,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1904843-2021-08-04,20.0,27.28,85.0,5,5,5,15.144294722222224,0,0,0,25.520555555555557,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
OOLU1905768-2021-09-04,20.0,22.08,85.0,4,4,4,16.502568611111112,1,0,0,73.645,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1905937-2021-07-05,20.0,28.8,5.0,5,5,5,4.971055833333333,0,0,0,9.916666666666666,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14
OOLU1906229-2021-07-13,20.0,19.5,11.0,3,3,3,17.01146472222222,0,0,0,206.36666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1907380-2021-09-25,20.0,29.3,45.0,4,4,4,5.528925,0,0,0,107.00277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
OOLU1908176-2021-09-11,20.0,23.3,3.0,5,5,5,8.815891666666666,1,0,0,71.9225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
OOLU1908957-2021-07-13,20.0,22.21,39.0,4,4,4,26.746841944444444,1,0,0,154.25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
OOLU1909697-2021-08-28,20.0,21.27,1.0,5,5,5,16.03862722222222,1,0,0,74.68583333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
OOLU1910770-2021-08-25,20.0,23.8,129.0,4,4,4,3.1055288888888892,1,0,0,47.72416666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1912108-2021-09-01,20.0,21.0,,6,6,6,19.107850555555558,1,0,0,12.716388888888888,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
OOLU1913090-2021-06-30,20.0,21.2,65.0,5,5,5,15.0466525,1,0,0,17.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
OOLU1915468-2021-06-27,20.0,26.3,85.0,4,4,4,8.7097375,1,0,0,187.03333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1915703-2021-07-13,20.0,19348.0,1.0,4,4,4,23.02146888888889,0,0,0,109.91666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1916119-2021-08-17,20.0,22.4,35.0,7,7,7,6.162405,1,0,0,25.14138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
OOLU1916166-2021-07-19,20.0,24.3,19.0,4,4,4,4.786310277777778,1,0,0,248.16666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
OOLU1916206-2021-09-01,20.0,27143.0,23.0,5,5,5,12.936454999999999,0,0,0,33.61944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
OOLU1917671-2021-07-20,20.0,28357.0,63.0,3,3,3,20.063644444444442,1,0,0,216.68333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19
